id,source_date_accessed,source_id,author,year,gender,genre,title,format,catalogue_numbers
611,20100817,1808A023,Miss P. BARRELL,1808,Female,,RICHES AND POVERTY: A TALE. BY MISS BARRELL,"1 vol.  (212p, ill.). 12&deg;",BL 12611.bbb; ECB 41; EN2 1808: 24; NSTC B651; OCLC 16197737
614,20100817,1808A026,Sophia BOUVERIE,1808,Female,,"LORD HUBERT OF ARUNDEL: A ROMANCE, IN TWO VOLUMES. BY SOPHIA BOUVERIE, AUTHOR OF ST. JUSTINS [sic]; OR THE HOUR OF TRIAL",2 vols (I 192p; II 231p). 12&deg;,Corvey; CME 3-628-47269-5; EN2 1808: 27; xNSTC; xOCLC
615,20100817,1808A027,Sophia BOUVERIE,1808,Female,,"ST. JUSTIN; OR, THE HOUR OF TRIAL. A ROMANCE, IN THREE VOLUMES. BY SOPHIA BOUVERIE, AUTHOR OF ""LORD HUBERT OF ARUNDELL [sic].""","3 vols (I vii, 232p; II 243p; III 200p). 12&deg;",Corvey; CME 3-628-47270-9; EN2 1808: 28; xNSTC; xOCLC
619,20100817,1808A031,Sarah Harriet BURNEY,1808,Female,,GERALDINE FAUCONBERG. IN THREE VOLUMES. BY THE AUTHOR OF CLARENTINE,"3 vols (I viii, 288p; II 300p; III 392p). 12&deg;",BL N.2346-48; ECB 228; EN2 1808: 32; NSTC B5717; OCLC 11715312
620,20100817,1808A032,Medora Gordon' BYRON,1808,Female,,THE ENGLISH-WOMAN. A NOVEL. IN FIVE VOLUMES. BY MISS BYRON,5 vols (I 286p; II 298p; III 348p; IV 331p; V 302p). 12&deg;,MH-H *EC8.B9965.808e; ECB 91; EN2 1808: 33; NSTC B6041; xOCLC
623,20100817,1808A035,Mary Ann CAVENDISH-BRADSHAW,1808,Female,,"MEMOIRS OF MARIA, COUNTESS OF D'ALVA: BEING NEITHER NOVEL NOR ROMANCE, BUT APPERTAINING TO BOTH. INTERSPERSED WITH HISTORIC FACTS & COMIC INCIDENTS; IN THE COURSE OF WHICH ARE INTRODUCED, FRAGMENTS & CIRCUMSTANCES, NOT ALTOGETHER INAPPLICABLE TO THE EVENTS OF THIS DISTRACTED AGE, AND TO THE MEASURES OF THE FORE-SIGHTED DEFENDERS OF OUR HOLY FAITH. IN TWO VOLUMES. BY PRISCILLA PARLANTE","2 vols (I xvi, 384p, ill.; II 494p, ill.). 8&deg;",BL 12613.gg.15; CME 3-628-48618-1; EN2 1808: 36; NSTC P461; OCLC 17379015
624,20100817,1808A036,Cordelia CORDOVA,1808,Female,,"THE ILLUSIONS OF YOUTH: OR, ROMANCE IN WALES, AND COMMON SENSE IN LONDON. A NOVEL, IN FOUR VOLUMES, BY CORDELIA CORDOVA","4 vols (I xxvii, 196p; II 223p; III 213p; IV 210p). 12&deg;",BL 838.b.29&ndash;30; EN2 1808: 37; NSTC C3658; xOCLC
626,20100817,1808A038,Sophie Ristaud COTTIN,1808,Female,potgoth|romance,"CLARA; A NOVEL, IN TWO VOLUMES. BY MADME. COTTIN, AUTHOR OF ELIZABETH, OR THE EXILES OF SIBERIA; THE SARACEN, &C. &C","2 vols (I vii, 194p; II 188p). 12&deg;",BL 12511.e.27; ECB 138; EN2 1808: 39; NSTC C3813; OCLC 24408008
628,20100817,1808A040,Ann DOHERTY,1808,Female,,"RONALDSHA; A ROMANCE, IN TWO VOLUMES. BY MRS. DOHERTY, WIFE OF HUGH DOHERTY, ESQ. AUTHOR OF THE ""DISCOVERY; OR, MYSTERIOUS SEPARATION.""","2 vols (I xlv, 173p; II 262p). 12&deg;",Corvey; CME 3-628-47442-6; ECB 167; EN2 1808: 41; xNSTC; OCLC 49447574
629,20100817,1808A041,Mrs A. DUNCOMBE,1808,Female,,"THE VILLAGE GENTLEMAN, AND THE ATTORNEY AT LAW; A NARRATIVE. BY MRS. DUNCOMBE. IN TWO VOLUMES","2 vols (I v, 355p; II 280p). 12&deg;",BL 838.b.27; ECB 174; EN2 1808: 42; NSTC D2184; OCLC 11680437
630,20100817,1808A042,Mrs EDGEWORTH,1808,Female,,"THE MATCH GIRL. A NOVEL, IN THREE VOLUMES. BY MRS. EDGEWORTH",3 vols (I 241p; II 215p; III 188p). 12&deg;,BL 1509/4148; EN2 1808: 43; NSTC E223.5; OCLC 13343283
631,20100817,1808A043,"St&#233;phanie F&#233;licit&#233;, Comtesse de GENLIS",1808,Female,?,BELISARIUS; TRANSLATED FROM THE FRENCH OF MADAME DE GENLIS. IN TWO VOLUMES,"2 vols (I xviii, 170p; II missing). 12&deg;",BL 12512.aaa.22; EN2 1808: 44; NSTC B4976; OCLC 14201422
632,20100817,1808A044,"St&#233;phanie F&#233;licit&#233;, Comtesse de GENLIS",1808,Female,?,THE DUKE OF LAUZUN; AN HISTORICAL ROMANCE; INTERSPERSED WITH NUMEROUS ANECDOTES OF THE COURT OF LOUIS XIV. AND FORMING A COMPANION TO THE DUCHESS OF LA VALLIERE. BY MADAME DE GENLIS. IN TWO VOLUMES,2 vols (I 208p; II 256p). 12&deg;,MH-H 40588.21.80; ECB 173; EN2 1808: 45; xNSTC; OCLC 28052487
633,20100817,1808A045,"St&#233;phanie F&#233;licit&#233;, Comtesse de GENLIS",1808,Female,?,"THE EARL OF CORK; OR, SEDUCTION WITHOUT ARTIFICE. A ROMANCE. TO WHICH ARE ADDED, SIX INTERESTING TALES. IN THREE VOLUMES. BY MADAME DE GENLIS, AUTHOR OF ALPHONSINE, TALES OF THE CASTLE, SIEGE OF ROCHELLE, &C. &C","3 vols (I xiii, 218p; II 216p; III ii, 167p). 12&deg;","Regenstein Library, University of Chicago PQ.1985.G.5A641808; EN2 1808: 46; xNSTC; OCLC 12279410"
634,20100817,1808A046,"St&#233;phanie F&#233;licit&#233;, Comtesse de GENLIS",1808,Female,?,"SAINCLAIR, OR THE VICTIM OF THE ARTS AND SCIENCES. TRANSLATED FROM THE FRENCH OF MADAME DE GENLIS","1 vol.  (v, 141p). 12&deg;",BL 12512.aaa.20; ECB 225; EN2 1808: 47; NSTC B4992; xOCLC
635,20100817,1808A047,"St&#233;phanie F&#233;licit&#233;, Comtesse de GENLIS",1808,Female,?,"THE SIEGE OF ROCHELLE; OR, THE CHRISTIAN HEROINE. BY MADAME DE GENLIS. TRANSLATED BY R. C. DALLAS, ESQ","3 vols (I xxiii, 214p; II 252p; III 216p). 12&deg;",BRu ENC; ECB 225; EN2 1808: 48; NSTC B4993; OCLC 6765243
636,20100817,1808A048,Sarah GREEN,1808,Female,,THE PRIVATE HISTORY OF THE COURT OF ENGLAND. IN TWO VOLUMES,"2 vols (I xxiv, 287p; II xi, 252p). 12&deg;",BL 808.c.19; ECB 471; EN2 1808: 49; NSTC G1946; OCLC 12963249
637,20100817,1808A049,Sarah GREEN,1808,Female,,"TANKERVILLE FAMILY, IN THREE VOLUMES. BY A LADY",3 vols (I 239p; II 239p; III 248p). 12&deg;,Corvey; CME 3-628-48941-5; ECB 577; EN2 1808: 50; xNSTC; xOCLC
638,20100817,1808A050,"Elizabeth GUNNING [afterwards PLUNKETT, Elizabeth]",1808,Female,?,"THE EXILE OF ERIN, A NOVEL, IN THREE VOLUMES. BY MRS. PLUNKETT, LATE MISS GUNNING","3 vols (I viii, 290p; II 239p; III 268p). 12&deg;",BL 12611.aaa.8; ECB 248; EN2 1808: 90; NSTC P2193; OCLC 24407655
639,20100817,1808A051,Elizabeth HAMILTON,1808,Female,,"THE COTTAGERS OF GLENBURNIE; A TALE FOR THE FARMER'S INGLE-NOOK. BY ELIZABETH HAMILTON, AUTHOR OF THE ELEMENTARY PRINCIPLES OF EDUCATION, MEMOIRS OF MODERN PHILOSOPHERS, &C. &C. &C","1 vol.  (xv, 402p). 8&deg;",BL 012643.pp.83; ECB 252; EN2 1808: 52; NSTC H314; OCLC 4334732
640,20100817,1808A052,Jane HARVEY,1808,Female,,THE GOVERNOR OF BELLEVILLE. A TALE. BY JANE HARVEY. IN FOUR VOLUMES,4 vols (I 273p; II 282p; III 219p; IV 174p). 12&deg;,Corvey; CME 3-628-47646-1; ECB 257; EN2 1808: 53; xNSTC; xOCLC
642,20100817,1808A054,Ann Catherine HOLBROOK,1808,Female,,"REBECCA, OR THE VICTIM OF DUPLICITY; A NOVEL, IN THREE VOLUMES",3 vols (I 203p; II 202p; III 223p). 12&deg;,"Newberry Library, Chicago Case Y 155.H695; ECB 481; EN2 1808: 55; xNSTC; xOCLC"
646,20100817,1808A058,Margaret HURRY,1808,Female,,ARTLESS TALES: BY MRS. IVES HURRY. IN THREE VOLUMES,"3 vols (I xvi, 230p; II 200p; III 196p). 12&deg;",Corvey; CME 3-628-51053-8; ECB 290; EN2 1808: 59; NSTC H3354; OCLC 13370018
653,20100817,1808A065,Barbara Juliane von KR&#220;DENER,1808,Female,,"THE SORROWS OF GUSTAVUS, OR THE HISTORY OF A YOUNG SWEDE. IN TWO VOLUMES","2 vols (I viii, 232p; II 210p). 12&deg;",BL 1152.d.3; ECB 146; EN2 1808: 66; NSTC G2449; xOCLC
658,20100817,1808A070,Elizabeth Anne LE NOIR,1808,Female,?,"CLARA DE MONTFIER, A MORAL TALE. WITH ORIGINAL POEMS. IN THREE VOLUMES. RESPECTFULLY INSCRIBED TO THE RIGHT HON. LADY CHARLOTTE GREVILLE. BY ELIZABETH ANNE LE NOIR, AUTHOR OF VILLAGE ANECDOTES","3 vols (I iv, 308p; II 403p; III 413p). 12&deg;",Corvey; CME 3-628-48100-7; ECB 338; EN2 1808: 71; NSTC L1167; OCLC 13044019
660,20100817,1808A072,Mary LINWOOD,1808,Female,,LEICESTERSHIRE TALES. BY MISS MARY LINWOOD. IN FOUR VOLUMES,4 vols (I 251p; II 239p; III 238p; IV 247p). 12&deg;,Corvey; CME 3-628-51093-7; EN2 1808: 73; NSTC L1756; OCLC 37278384
663,20100817,1808A075,Caroline MAXWELL,1808,Female,,"ALFRED OF NORMANDY: OR, THE RUBY CROSS. AN HISTORICAL ROMANCE, IN TWO VOLUMES. BY CAROLINE MAXWELL",2 vols (I 179p; II 165p). 12&deg;,Corvey; CME 3-628-48202-X; EN2 1808: 76; NSTC M1816; OCLC 47091246
664,20100817,1808A076,Mary MEEKE,1808,Female,?,"THERE IS A SECRET, FIND IT OUT!"" A NOVEL. IN FOUR VOLUMES. BY MRS. MEEKE, AUTHOR OF AMAZEMENT, OLD WIFE AND YOUNG HUSBAND, WONDER OF THE VILLAGE, &C. &C",4 vols (I 330p; II 372p; III 384p; IV 379p). 12&deg;,Corvey; CME 3-628-48018-3; ECB 378; EN2 1808: 77; NSTC M1957; OCLC 9435944
667,20100817,1808A079,"Pauline-Isabelle de Bottens, Baronne de MONTOLIEU",1808,Female,,"CHRISTINA; OR, MEMOIRS OF A GERMAN PRINCESS. BY THE AUTHOR OF CAROLINE OF LICHTFIELD. IN TWO VOLUMES",2 vols (I 208p; II 272p). 12&deg;,Corvey; CME 3-628-47282-2; ECB 114; EN2 1808: 79; NSTC M2956; OCLC 13313904
669,20100817,1808A081,Hannah MORE,1808,Female,,"COELEBS IN SEARCH OF A WIFE. COMPREHENDING OBSERVATIONS ON DOMESTIC HABITS AND MANNERS, RELIGION AND MORALS. IN TWO VOLUMES","2 vols (I xi, 351p; II 469p). 8&deg;",BL 1608/2725; ECB 124; EN2 1808: 81; NSTC M3150; OCLC 1839771
671,20100817,1808A083,Henrietta Rouviere MOSSE,1808,Female,?|ir,"THE OLD IRISH BARONET; OR, MANNERS OF MY COUNTRY. A NOVEL. IN THREE VOLUMES. BY HENRIETTA ROUVIERE, AUTHOR OF LUSSINGTON ABBEY, HEIRS OF VILLEROY, A PEEP AT OUR ANCESTORS, &C. &C",3 vols (I 236p; II 216p; III 260p). 12&deg;,Corvey; CME 3-628-48349-2; ECB 399; EN2 1808: 83; xNSTC; OCLC 43030118
672,20100817,1808A084,Agnes MUSGRAVE,1808,Female,,"WILLIAM DE MONTFORT; OR, THE SICILIAN HEIRESSES. BY AGNES MUSGRAVE, AUTHOR OF CICELY OF RABY, SOLEMN INJUNCTIONS, &C. IN THREE VOLUMES","3 vols (I vii, 292p; II 294p; III 280p). 12&deg;",Corvey; CME 3-628-48172-4; ECB 402; EN2 1808: 84; xNSTC; xOCLC
673,20100817,1808A085,Mary Anne NERI,1808,Female,,"THE HOUR OF TRIAL: A TALE. BY MARY ANNE NERI; AUTHOR OF ""THE EVE OF SAN PIETRO."" IN THREE VOLUMES","3 vols (I vii, 240p; II 232p; III 334p). 12&deg;",BL 12614.eee.23; ECB 409; EN2 1808: 85; NSTC N564; xOCLC
674,20100817,1808A086,Mrs NORRIS,1808,Female,,"JULIA OF ENGLAND. A NOVEL. IN FOUR VOLUMES. BY MRS. NORRIS, AUTHOR OF THE STRANGERS, SECOND LOVE, &C",4 vols (I 214p; II 222p; III 255p; IV 238p). 12&deg;,Corvey; CME 3-628-48235-6; ECB 416; EN2 1808: 86; xNSTC; xOCLC
675,20100817,1808A087,Frances PECK,1808,Female,,THE MAID OF AVON. A NOVEL FOR THE HAUT TON. IN THREE VOLUMES. BY AN IRISHWOMAN,3 vols (I 219p; II 202p; III 228p). 12&deg;,Corvey; CME 3-628-48147-3; ECB 363; EN2 1808: 87; xNSTC; xOCLC
676,20100817,1808A088,Frances PECK,1808,Female,,THE WELCH PEASANT BOY. A NOVEL. IN THREE VOLUMES. BY THE AUTHOR OF THE MAID OF AVON,3 vols (I 210p; II 170p; III 173p). 12&deg;,Corvey; CME 3-628-48882-6; ECB 629; EN2 1808: 88; NSTC P915; xOCLC
678,20100817,1808A090,Eliza RATCLIFFE,1808,Female,,"THE MYSTERIOUS BARON, OR THE CASTLE IN THE FOREST, A GOTHIC STORY. BY ELIZA RATCLIFFE",1 vol.  (184p). 12&deg;,Corvey; CME 3-628-48453-7; ECB 480; EN2 1808: 91; xNSTC; OCLC 47936819
687,20100817,1808A099,Helen ST VICTOR,1808,Female,,"THE RUINS OF RIGONDA; OR, THE HOMICIDIAL [sic] FATHER. A ROMANCE, IN THREE VOLUMES. BY HELEN ST. VICTOR",3 vols (I 198p; II 189p; III 170p). 12&deg;,Corvey; CME 3-628-48504-5; ECB 506; EN2 1808: 95; NSTC S232; OCLC 48012978
688,20100817,1808A100,Louisa Sidney STANHOPE,1808,Female,,"STRIKING LIKENESSES; OR, THE VOTARIES OF FASHION. A NOVEL. IN FOUR VOLUMES. BY LOUISA SIDNEY STANHOPE, AUTHOR OF 'MONTBRASIL ABBEY,' AND 'THE BANDIT'S BRIDE.'",4 vols (I 244p; II 256p; III 259p; IV 230p). 12&deg;,Corvey; CME 3-628-48782-X; ECB 558; EN2 1808: 100; NSTC S3498; OCLC 7097247
690,20100817,1808A102,Augusta Amelia STUART,1808,Female,,"LUDOVICO'S TALE, OR, THE BLACK BANNER OF CASTLE DOUGLAS. A NOVEL, IN FOUR VOLUMES. BY AGUSTA [sic] AMELIA STUART","4 vols (I viii, 224p; II 246p; III 229p; IV 224p). 12&deg;",Corvey; CME 3-628-48685-8; EN2 1808: 102; NSTC S4230; OCLC 31498376
691,20100817,1808A103,Henrietta SYKES,1808,Female,,"MARGIANA; OR, WIDDRINGTON TOWER. A TALE OF THE FIFTEENTH CENTURY. IN FIVE VOLUMES",5 vols (I 275p; II 254p; III 258p; IV 292p; V 286p). 12&deg;,Corvey; CME 3-628-48079-5; ECB 368; EN2 1808: 103; NSTC S4581; OCLC 7099743
692,20100817,1808A104,Elizabeth THOMAS,1808,Female,,"THE HUSBAND AND WIFE; OR, THE MATRIMONIAL MARTYR. A NOVEL. IN THREE VOLUMES. BY MRS. BRIDGET BLUEMANTLE, AUTHOR OF THE THREE OLD MAIDS, &C",3 vols (I 271p; II 316p; III 351p). 12&deg;,Corvey; CME 3-628-47125-7; ECB 63; EN2 1808: 104; xNSTC; xOCLC
694,20100817,1808A106,Anne TRELAWNEY,1808,Female,,"CHARACTERS AT BRIGHTON. A NOVEL, IN FOUR VOLUMES. BY ANNE TRELAWNEY, AUTHOR OF THE OFFSPRING OF MORTIMER, &C. &C",4 vols (I 241p; II 242p; III 274p; IV 330p). 12&deg;,BL 12611.bb.21; ECB 598; EN2 1808: 106; xNSTC; OCLC 13366704
695,20100817,1808A107,Anne TRELAWNEY,1808,Female,,OFFSPRING OF MORTIMER; OR MEMOIRS OF THE STRATFORD FAMILY. A DOMESTIC NOVEL. IN FOUR VOLUMES. BY ANNE TREWLANEY,4 vols (I 262p; II 244p; III 236p; IV 192p). 12&deg;,Corvey; CME 3-628-48769-2; EN2 1808: 107; xNSTC; OCLC 11838763
696,20100817,1808A108,Ellen Rebecca WARNER,1808,Female,,"HERBERT-LODGE; A NEW-FOREST STORY. IN THREE VOLUMES. BY MISS WARNER, OF BATH","3 vols ( I xx, 205p; II 213p; III 218p). 12&deg;",CtY-BR W242.808; ECB 624; EN2 1808: 108; xNSTC; OCLC 21932515
697,20100817,1808A109,Miss WEIMAR,1808,Female,,"ALZYLIA, A NOVEL, IN FOUR VOLUMES",4 vols (I 194p; II 210p; III 219p; IV 258p). 12&deg;,"BL N.1895,96; ECB 628; EN2 1808: 109; NSTC W1057; xOCLC"
698,20100817,1808A110,Sarah Scudgell WILKINSON,1808,Female,,"THE CHILD OF MYSTERY, A NOVEL, IN THREE VOLUMES, FOUNDED ON RECENT EVENTS. BY SARAH WILKINSON",3 vols (I 228p; II 229p; III 217p). 12&deg;,BL 1486.de.37; EN2 1808: 110; NSTC W1941; xOCLC
699,20100817,1808A111,Mary Julia YOUNG,1808,Female,?|potgoth,"A SUMMER AT WEYMOUTH; OR, THE STAR OF FASHION. A NOVEL, IN THREE VOLUMES. BY THE AUTHOR OF A SUMMER AT BRIGHTON, &C. &C",3 vols (I 264p; II 252p; III 250p). 12&deg;,Corvey; CME 3-628-48732-3; ECB 569; EN2 1808: 111; xNSTC; xOCLC
706,20100817,1809A007,ANON,1809,Female,a,"THE MONK AND THE VINE-DRESSER: OR, THE EMIGRANTS OF BELLESME. A MORAL TALE. BY A LADY","1 vol.  (ii, 183p). 12&deg;",E Hall.278.e; EN2 1809: 7; NSTC L103; xOCLC
712,20100817,1809A013,Caroline BURNEY,1809,Female,,"SERAPHINA; OR, A WINTER IN TOWN. A MODERN NOVEL, IN THREE VOLUMES. BY CAROLINE BURNEY",3 vols (I 215p; II 194p; III 285p). 12&deg;,Corvey; CME 3-628-47174-5; EN2 1809: 14; xNSTC; OCLC 13611197
713,20100817,1809A014,Medora Gordon' BYRON,1809,Female,,CELIA IN SEARCH OF A HUSBAND. BY A MODERN ANTIQUE. IN TWO VOLUMES,"2 vols (I iv, 322p; II 306p). 8&deg;",BL 1152.f.8; ECB 103; EN2 1809: 15; NSTC B6077; OCLC 12952044
714,20100817,1809A015,Medora Gordon' BYRON,1809,Female,,"HOURS OF AFFLUENCE, AND DAYS OF INDIGENCE. A NOVEL. IN FOUR VOLUMES. BY MISS BYRON, AUTHOR OF THE ENGLISH-WOMAN, &C",4 vols (I 225p; II 244p; III 258p; IV 268p). 12&deg;,Corvey; CME 3-628-47181-8; ECB 91; EN2 1809: 16; NSTC B6042; xOCLC
715,20100817,1809A016,Harriet CORP,1809,Female,,A SEQUEL TO THE ANTIDOTE TO THE MISERIES OF HUMAN LIFE. CONTAINING A FURTHER ACCOUNT OF MRS. PLACID AND HER DAUGHTER RACHEL. BY THE AUTHOR OF THE ANTIDOTE,"1 vol.  (viii, 175p). 12&deg;",BL 4413.ff.46(2); EN2 1809: 17; NSTC C3715; OCLC 9901114
716,20100817,1809A017,Mrs COSTELLO,1809,Female,,THE SOLDIER'S ORPHAN: A TALE. BY MRS. COSTELLO. IN THREE VOLUMES,3 vols (I 226p; II 211p; III 195p). 12&deg;,Corvey; CME 3-628-47370-5; ECB 100; EN2 1809: 18; NSTC C3780; OCLC 13310622
720,20100817,1809A021,Maria EDGEWORTH,1809,Female,goth,"TALES OF FASHIONABLE LIFE, BY MISS EDGEWORTH, AUTHOR OF PRACTICAL EDUCATION, BELINDA, CASTLE RACKRENT, ESSAY ON IRISH BULLS, &C. IN THREE VOLUMES","6 vols (I (1809) vii, 400p; II (1809) 338p; III (1809) 369p; IV (1812) iv, 460p; V (1812) 392p; VI (1812) 466p). 12&deg;",BRu ENC; ECB 178; EN2 1809: 22; NSTC E246; OCLC 4890060
723,20100817,1809A024,Sophia FRANCES,1809,Female,,"ANGELO GUICCIARDINI; OR, THE BANDIT OF THE ALPS. A ROMANCE. IN FOUR VOLUMES. BY SOPHIA FRANCES, AUTHOR OF VIVONIO, CONSTANCE DE LINDENSDORF, AND THE NUN OF MISERICORDIA",4 vols (I 272p; II 284p; III 258p; IV 376p). 12&deg;,Corvey; CME 3-628-47810-3; ECB 215; EN2 1809: 26; NSTC S2967; OCLC 22350460
724,20100817,1809A025,"St&#233;phanie F&#233;licit&#233;, Comtesse de GENLIS",1809,Female,?,"ALPHONSO; OR, THE NATURAL SON. BY MADME. DE GENLIS, AUTHOR OF SAINCLAIR, THE SIEGE OF ROCHELLE, THE RECOLLECTIONS OF FELICIA, THE EARL OF CORK, &C. &C. TRANSLATED FROM THE FRENCH. IN THREE VOLUMES","3 vols (I iv, 174p; II 183p; III 190p). 12&deg;",BL 12511.c.20; ECB 225; EN2 1809: 27; NSTC B4973; OCLC 34744542
725,20100817,1809A026,Sarah GREEN,1809,Female,,"TALES OF THE MANOR. BY THE AUTHOR OF THE PRIVATE HISTORY OF THE COURT OF ENGLAND, &C. &C. IN TWO VOLUMES",2 vols (I 270p; II 219p). 12&deg;,Corvey; CME 3-628-48873-7; ECB 576; EN2 1809: 28; NSTC G1950; OCLC 6774372
727,20100817,1809A028,Mary Ann HANWAY,1809,Female,,"FALCONBRIDGE ABBEY. A DEVONSHIRE STORY. IN FIVE VOLUMES. BY MRS. HANWAY, AUTHOR OF ELLINOR, AND ANDREW STUART","5 vols (I xxiv, 299p; II 280p; III 286p; IV 312p; V 376p). 12&deg;",Corvey; CME 3-628-47621-6; ECB 254; EN2 1809: 30; NSTC H477; OCLC 13308808
728,20100817,1809A029,Mary HILL,1809,Female,,"THE FOREST OF COMALVA, A NOVEL; CONTAINING SKETCHES OF PORTUGAL, SPAIN, AND PART OF FRANCE. IN THREE VOLUMES. BY MARY HILL","3 vols (I v, 231p; II 210p; III 261p). 12&deg;",Corvey; CME 3-628-47688-7; ECB 269; EN2 1809: 31; NSTC H1688; OCLC 13288337
729,20100817,1809A030,"Barbara HOFLAND [formerly HOOLE, Barbara]",1809,Female,?,"THE HISTORY OF AN OFFICER'S WIDOW, AND HER YOUNG FAMILY","1 vol.  (vii, 182p). 12&deg;",BL 12611.c.21; EN2 1809: 32; NSTC H2420; xOCLC
730,20100817,1809A031,Mrs ISAACS,1809,Female,,"ELLA ST. LAURENCE; OR, THE VILLAGE OF SELWOOD AND ITS INHABITANTS: A NOVEL, IN FOUR VOLUMES. BY MRS. ISAACS, AUTHOR OF ARIEL, GLENMORE ABBEY, AND THE WOOD-NYMPH",4 vols (I 291p; II 267p; III 275p; IV 282p). 12&deg;,Corvey; ECB 301; EN2 1809: 33; NSTC I522; OCLC 6830164
731,20100817,1809A032,Sarah ISDELL,1809,Female,,"THE IRISH RECLUSE; OR, A BREAKFAST AT THE ROTUNDA. IN THREE VOLUMES. BY SARAH ISDELL, AUTHOR OF THE VALE OF LOUISIANA","3 vols (I iv, 260p, ill.; II 226p, ill.; III 249p, ill.). 12&deg;",MH-H *EC8.Is247.809i; ECB 300; EN2 1809: 34; NSTC I527; xOCLC
733,20100817,1809A034,Harriet JONES,1809,Female,,"THE FAMILY OF SANTRAILE; OR, THE HEIR OF MONTAULT. A ROMANCE IN FOUR VOLUMES. BY HARRIOT [sic] JONES, AUTHORESS OF BELMONT LODGE, A NOVEL","4 vols (I xii, 333p, ill.; II 299p; III 286p; IV 300p). 12&deg;",ViU PZ2.J66F.1809; EN2 1809: 36; xNSTC; OCLC 6844476
739,20100817,1809A040,Alethea Brereton LEWIS,1809,Female,?,"THE DISCARDED DAUGHTER. A NOVEL, IN FOUR VOLUMES. BY EUGENIA DE ACTON, AUTHOR OF ""ESSAYS ON THE ART OF BEING HAPPY,"" AND MANY OTHER POPULAR WORKS",4 vols (I (1810) 239p; II (1810) 215p; III (1809) 269p; IV (1809) 247p). 12&deg;,Corvey; CME 3-628-47006-4; EN2 1809: 42; xNSTC; xOCLC
742,20100817,1809A043,Amalie Johanna Karoline LUDECUS,1809,Female,,"LEVITY AND SORROW; A GERMAN STORY, IN TWO VOLUMES: WITH A PREFACE BY A. VON KOTZEBUE. TRANSLATED BY MICHAEL ANGELO BIANCHI","2 vols (I xii, 256p; II 266p). 12&deg;",BL 12547.dd.9; ECB 343; EN2 1809: 44; NSTC B1986; OCLC 10488396
743,20100817,1809A044,Anna Maria MACKENZIE,1809,Female,,"THE IRISH GUARDIAN, OR, ERRORS OF ECCENTRICITY. IN THREE VOLUMES. BY MRS. MACKENZIE","3 vols (I iv, 296p; II 292p; III 279p). 12&deg;",BL 1153.i.17; ECB 360; EN2 1809: 45; NSTC M344; xOCLC
744,20100817,1809A045,"Catherine MANNERS [afterwards STEPNEY, Catherine Lady]",1809,Female,,"THE LORDS OF ERITH, A ROMANCE, IN THREE VOLUMES. BY C. MANNERS",3 vols (I 214p; II 248p; III 259p). 12&deg;,Corvey; CME 3-628-48080-9; ECB 366; EN2 1809: 46; NSTC M1001; xOCLC
745,20100817,1809A046,Caroline MAXWELL,1809,Female,,"LIONEL; OR, THE IMPENETRABLE COMMAND. AN HISTORICAL ROMANCE. IN TWO VOLUMES. BY MRS. C. MAXWELL, AUTHOR OF ALFRED OF NORMANDY, &C",2 vols (I 220p; II 212p). 12&deg;,Corvey; CME 3-628-48205-4; ECB 375; EN2 1809: 47; xNSTC; xOCLC
746,20100817,1809A047,Mary MEEKE,1809,Female,?,"LANGHTON PRIORY. A NOVEL. IN FOUR VOLUMES. BY GABRIELLI, AUTHOR OF MYSTERIOUS WIFE, MYSTERIOUS HUSBAND, &C. &C",4 vols (I 299p; II 316p; III 330p; IV 340p). 12&deg;,Corvey; CME 3-628-47845-6; EN2 1809: 48; NSTC M1954; xOCLC
749,20100817,1809A050,J. MORRINGTON,1809,Female,,THE COTTAGE OF MERLIN VALE. BY J. MORRINGTON,2 vols. 12&deg;,No copy located; EN2 1809: 51; xNSTC; xOCLC
753,20100817,1809A054,"Sydney OWENSON [afterwards MORGAN, Lady Sydney]",1809,Female,,"WOMAN: OR, IDA OF ATHENS. BY MISS OWENSON, AUTHOR OF THE ""WILD IRISH GIRL,"" THE ""NOVICE OF ST. DOMINICK,"" &C. IN FOUR VOLUMES","4 vols (I xxviii, 223p; II 272p; III 192p; IV 290p). 12&deg;",Corvey; CME 3-628-48374-3; ECB 396; EN2 1809: 55; NSTC O738; OCLC 13320201
754,20100817,1809A055,Alicia Tyndal PALMER,1809,Female,,THE HUSBAND AND THE LOVER. AN HISTORICAL AND MORAL ROMANCE. IN THREE VOLUMES,"3 vols (I xi, 302p; II 315p; III 374p). 12&deg;",Corvey; CME 3-628-47679-8; ECB 290; EN2 1809: 56; xNSTC; OCLC 13357744
755,20100817,1809A056,Frances PECK,1809,Female,,"THE YOUNG ROSINIERE; OR, SKETCHES OF THE WORLD. A NOVEL, IN THREE VOLUMES; BY MRS. PECK, AUTHOR OF THE MAID OF AVON, WELCH PEASANT BOY, &C",3 vols (I 255p; II 172p; III 197p). 12&deg;,Dt 200.r.122-124; ECB 477; EN2 1809: 57; NSTC P916; xOCLC
